n,k,d
2.4492,-0.0301398,0.0005
2.79445,-0.036215,0.0005
2.82338,-0.0186948,0.0005
2.11806,-0.0317408,0.0005
2.86529,-0.0309042,0.0005
2.46695,-0.0164344,0.0005
2.51315,-0.0181964,0.0005
2.25433,-0.0744764,0.0005
2.34575,-0.0407791,0.0005
2.37282,-0.0605485,0.0005
2.80367,-0.0927433,0.0005
2.93837,-0.0696084,0.0005
2.17772,-0.0797456,0.0005
2.59271,-0.00267054,0.0005
2.00503,-0.0874727,0.0005
2.71886,-0.00853509,0.0005
2.94847,-0.0578268,0.0005
2.14492,-0.0592318,0.0005
2.95562,-0.0509289,0.0005
2.33908,-0.0474359,0.0005
2.1679,-0.0327074,0.0005
2.91724,-0.0164851,0.0005
2.80229,-0.0455467,0.0005
2.56843,-0.0609998,0.0005
2.35321,-0.0680528,0.0005
2.03858,-0.0920351,0.0005
2.27324,-0.0483816,0.0005
2.31943,-0.00463149,0.0005
2.92945,-0.0589184,0.0005
2.38315,-0.0914426,0.0005
2.50404,-0.0571896,0.0005
2.34088,-0.019149,0.0005
2.30988,-0.0354863,0.0005
2.84342,-0.0326947,0.0005
2.47559,-0.026196,0.0005
2.3571,-0.0823437,0.0005
2.55445,-0.0441406,0.0005
2.3489,-0.0608348,0.0005
2.79157,-0.0305049,0.0005
2.00517,-0.0896787,0.0005
2.9474,-0.0240782,0.0005
2.89149,-0.0148572,0.0005
2.11483,-0.048228,0.0005
2.55638,-0.0580879,0.0005
2.42942,-0.0295913,0.0005
2.61828,-0.056199,0.0005
2.01059,-0.0989282,0.0005
2.95664,-0.024858,0.0005
2.32754,-0.0905215,0.0005
2.72723,-0.0901937,0.0005
2.79864,-0.0218805,0.0005
2.60441,-0.0487651,0.0005
2.87047,-0.0565877,0.0005
2.97075,-0.0312557,0.0005
2.23928,-0.0226411,0.0005
2.79726,-0.087838,0.0005
2.61394,-0.0901238,0.0005
2.05324,-0.0174852,0.0005
2.90879,-0.00306489,0.0005
2.83619,-0.0288135,0.0005
2.13652,-0.0974089,0.0005
2.85658,-0.0379115,0.0005
2.84198,-0.0418305,0.0005
2.019,-0.0867942,0.0005
2.11371,-0.0588206,0.0005
2.49774,-0.0887366,0.0005
2.46825,-0.0991316,0.0005
2.17113,-0.0484166,0.0005
2.36204,-0.0876347,0.0005
2.89508,-0.076346,0.0005
2.45819,-0.0911079,0.0005
2.079,-0.00117758,0.0005
2.14696,-0.0930001,0.0005
2.30981,-0.0304133,0.0005
2.26709,-0.0647173,0.0005
2.5413,-0.0462492,0.0005
2.55843,-0.075437,0.0005
2.76545,-0.0308632,0.0005
2.93579,-0.0985976,0.0005
2.60687,-0.0906727,0.0005
2.3663,-0.0731575,0.0005
2.22006,-0.0899963,0.0005
2.86966,-0.0673778,0.0005
2.82127,-0.0983629,0.0005
2.18647,-0.0695505,0.0005
2.84035,-0.0595074,0.0005
2.55729,-0.0147542,0.0005
2.24822,-0.0159965,0.0005
2.2505,-0.00324499,0.0005
2.33852,-0.0988041,0.0005
2.15924,-0.0115487,0.0005
2.93462,-0.00444948,0.0005
2.82372,-0.0319872,0.0005
2.06112,-0.0264316,0.0005
2.79519,-0.0253172,0.0005
2.3036,-0.0513742,0.0005
2.63172,-0.00741265,0.0005
2.01465,-0.0487192,0.0005
2.66806,-0.0416994,0.0005
2.01669,-0.087549,0.0005
2.47318,-0.0938856,0.0005
2.08265,-0.0496889,0.0005
2.90819,-0.00960586,0.0005
2.77225,-0.0108136,0.0005
2.68697,-0.008567,0.0005
2.56457,-0.0876178,0.0005
2.89504,-0.0171331,0.0005
2.35615,-0.0805265,0.0005
2.03836,-0.0729836,0.0005
2.81061,-0.025933,0.0005
2.61127,-0.0564434,0.0005
2.5684,-0.0860274,0.0005
2.24155,-0.00459915,0.0005
2.52456,-0.0267393,0.0005
2.25181,-0.0444345,0.0005
2.67479,-0.0195357,0.0005
2.80005,-0.0101396,0.0005
2.51087,-0.00672054,0.0005
2.76448,-0.099695,0.0005
2.52954,-0.0683071,0.0005
2.5505,-0.0167948,0.0005
2.36666,-0.0756835,0.0005
2.65149,-0.0554771,0.0005
2.69589,-0.00973993,0.0005
2.52002,-0.00147468,0.0005
2.4196,-0.0454411,0.0005
2.69372,-0.0721192,0.0005
2.39597,-0.0697436,0.0005
2.60994,-0.0566981,0.0005
2.35406,-0.0207693,0.0005
2.0536,-0.00236085,0.0005
2.25317,-0.0630055,0.0005
2.2152,-0.0103107,0.0005
2.85318,-7.51952e-05,0.0005
2.73011,-0.017761,0.0005
2.86466,-0.0264267,0.0005
2.45486,-0.061895,0.0005
2.42939,-0.0677377,0.0005
2.97833,-0.00147491,0.0005
2.15633,-0.0554887,0.0005
2.04439,-0.0202719,0.0005
2.59327,-0.042565,0.0005
2.33599,-0.0359113,0.0005
2.78256,-0.052619,0.0005
2.72145,-0.0372333,0.0005
2.15986,-0.0918043,0.0005
2.80546,-0.0405586,0.0005
2.33291,-0.0261337,0.0005
2.32839,-0.0257282,0.0005
2.53608,-0.00661182,0.0005
2.24862,-0.0147064,0.0005
2.53713,-0.0905874,0.0005
2.83977,-0.0727912,0.0005
2.42863,-0.0232073,0.0005
2.32765,-0.0962622,0.0005
2.35431,-0.0831422,0.0005
2.04243,-0.0756205,0.0005
2.51129,-0.065418,0.0005
2.87424,-0.030416,0.0005
2.66027,-0.000967893,0.0005
2.57262,-0.0555184,0.0005
2.55655,-0.0368129,0.0005
2.65127,-0.0461631,0.0005
2.20901,-0.0187411,0.0005
2.85442,-0.000930073,0.0005
2.9602,-0.0453565,0.0005
2.1146,-0.0659336,0.0005
2.6803,-0.0128185,0.0005
2.86918,-0.0265206,0.0005
2.29097,-0.0685446,0.0005
2.06788,-0.0533191,0.0005
2.27512,-0.0530619,0.0005
2.6107,-0.060549,0.0005
2.46491,-0.0168793,0.0005
2.60658,-0.0940913,0.0005
2.64335,-0.0388026,0.0005
2.46423,-0.0385605,0.0005
2.32709,-0.0375603,0.0005
2.68682,-0.0350283,0.0005
2.57979,-0.00731888,0.0005
2.19949,-0.0204579,0.0005
2.61615,-0.0855025,0.0005
2.64429,-0.0412731,0.0005
2.05132,-0.0927644,0.0005
2.24261,-0.0858695,0.0005
2.01657,-0.0224511,0.0005
2.70383,-0.0631741,0.0005
2.20564,-0.0117915,0.0005
2.68836,-0.0495608,0.0005
2.49793,-0.099468,0.0005
2.21994,-0.0477244,0.0005
2.80117,-0.0957132,0.0005
2.48059,-0.0608264,0.0005
2.96461,-0.0926964,0.0005
2.3151,-0.0741405,0.0005
2.75299,-0.0795413,0.0005
2.60166,-0.00619875,0.0005
2.46703,-0.0266724,0.0005
2.56008,-0.0906511,0.0005
2.99191,-0.0493763,0.0005
2.64386,-0.0610186,0.0005
2.32619,-0.0330155,0.0005
2.34834,-0.0489413,0.0005
2.12958,-0.0521956,0.0005
2.1393,-0.0671214,0.0005
2.66507,-0.0493298,0.0005
2.44416,-0.0419656,0.0005
2.92944,-0.0458617,0.0005
2.26566,-0.0398517,0.0005
2.82816,-0.000869299,0.0005
2.03552,-0.0228362,0.0005
2.15841,-0.0619312,0.0005
2.12931,-0.0978416,0.0005
2.53771,-0.0805491,0.0005
2.96597,-0.0023983,0.0005
2.8635,-0.0158125,0.0005
2.75743,-0.0608254,0.0005
2.87475,-0.0553333,0.0005
2.80484,-0.00824939,0.0005
2.11291,-0.038636,0.0005
2.98947,-0.0945014,0.0005
2.89807,-0.0435987,0.0005
2.31458,-0.0342299,0.0005
2.14004,-0.0563355,0.0005
2.75316,-0.0644957,0.0005
2.87822,-0.0355021,0.0005
2.21981,-0.0307112,0.0005
2.30935,-0.0179158,0.0005
2.66951,-0.0240339,0.0005
2.36438,-0.0684366,0.0005
2.58956,-0.0915037,0.0005
2.65208,-0.0458567,0.0005
2.96895,-0.0609909,0.0005
2.53239,-0.0858447,0.0005
2.45531,-0.0219142,0.0005
2.43107,-0.0756145,0.0005
2.2899,-0.0118978,0.0005
2.00787,-0.0611288,0.0005
2.03058,-0.0494732,0.0005
2.39275,-0.0354032,0.0005
2.59276,-0.0145308,0.0005
2.39224,-0.0827862,0.0005
2.31187,-0.0371178,0.0005
2.82444,-0.0167509,0.0005
2.49197,-0.0856121,0.0005
2.16172,-0.0734751,0.0005
2.90689,-0.0231308,0.0005
2.59487,-0.0374474,0.0005
2.44921,-0.0338188,0.0005
2.45131,-0.0030234,0.0005
2.5813,-0.0858372,0.0005
2.36159,-0.0586889,0.0005
2.78443,-0.061253,0.0005
2.3072,-0.0498756,0.0005
2.74081,-0.0279735,0.0005
2.89139,-0.0613821,0.0005
2.23547,-0.0698,0.0005
2.90265,-0.0475839,0.0005
2.22029,-0.0797554,0.0005
2.21916,-0.0689578,0.0005
2.95192,-0.0451343,0.0005
2.11295,-0.00532434,0.0005
2.89199,-0.0904078,0.0005
2.62679,-0.0511601,0.0005
2.64109,-0.0461874,0.0005
2.75083,-0.0628512,0.0005
2.55549,-0.0450448,0.0005
2.63265,-0.0230297,0.0005
2.367,-0.0476539,0.0005
2.16621,-0.0452841,0.0005
2.29695,-0.0828324,0.0005
2.11748,-0.0832744,0.0005
2.77197,-0.00380829,0.0005
2.88095,-0.0482037,0.0005
2.59154,-0.0545219,0.0005
2.27434,-0.00169135,0.0005
2.33513,-0.0732038,0.0005
2.05194,-0.0721185,0.0005
2.88961,-0.0926887,0.0005
2.49833,-0.00848444,0.0005
2.2598,-0.095788,0.0005
2.67514,-0.0419286,0.0005
2.73997,-0.0764824,0.0005
2.9741,-0.000811496,0.0005
2.81376,-0.0856963,0.0005
2.03268,-0.0387423,0.0005
2.07866,-0.0277555,0.0005
2.50466,-0.0701293,0.0005
2.50444,-0.0375761,0.0005
2.1118,-0.0779298,0.0005
2.23966,-0.0778976,0.0005
2.80211,-0.0921278,0.0005
2.85965,-0.0403533,0.0005
2.11893,-0.018669,0.0005
2.50145,-0.0338912,0.0005
2.81418,-0.078919,0.0005
2.61872,-0.082713,0.0005
2.60595,-0.0634373,0.0005
2.90829,-0.0758826,0.0005
2.09134,-0.00399139,0.0005
2.04044,-0.0437129,0.0005
2.96244,-0.0567212,0.0005
2.7883,-0.0579747,0.0005
2.88377,-0.0142361,0.0005
2.93637,-0.0904155,0.0005
2.57098,-0.0929371,0.0005
2.87194,-0.0801447,0.0005
2.28404,-0.0746829,0.0005
2.94625,-0.0184802,0.0005
2.76899,-0.0155632,0.0005
2.01198,-0.0745355,0.0005
2.79443,-0.0702824,0.0005
2.72081,-0.0845381,0.0005
2.73032,-0.0137997,0.0005
2.20484,-0.0119375,0.0005
2.17269,-0.0693158,0.0005
2.65632,-0.0882328,0.0005
2.68986,-0.00261418,0.0005
2.33551,-0.0779153,0.0005
2.79583,-0.0767069,0.0005
2.80018,-0.0245828,0.0005
2.15642,-0.0266417,0.0005
2.29128,-0.0192128,0.0005
2.22097,-0.0865213,0.0005
2.83307,-0.0740793,0.0005
2.02103,-0.0351643,0.0005
2.71402,-0.0194914,0.0005
2.57511,-0.081796,0.0005
2.50478,-0.0227042,0.0005
2.83081,-0.0271706,0.0005
2.56803,-0.0516148,0.0005
2.71594,-0.0263579,0.0005
2.07189,-0.0175459,0.0005
2.02661,-0.0375682,0.0005
2.1178,-0.0937612,0.0005
2.63531,-0.0681785,0.0005
2.62035,-0.000453279,0.0005
2.57707,-0.0842253,0.0005
2.43147,-0.00887248,0.0005
2.75917,-0.0967175,0.0005
2.40189,-0.0244515,0.0005
2.93041,-0.049848,0.0005
2.89096,-0.0114788,0.0005
2.09579,-0.0823221,0.0005
2.23691,-0.0977109,0.0005
2.46785,-0.0439936,0.0005
2.74729,-0.0641382,0.0005
2.85939,-0.00919818,0.0005
2.02506,-0.0327677,0.0005
2.77766,-0.0246606,0.0005
2.82109,-0.0422807,0.0005
2.38012,-0.072182,0.0005
2.64326,-0.00644175,0.0005
2.04333,-0.0451727,0.0005
2.22608,-0.0565062,0.0005
2.80805,-0.0346934,0.0005
2.61615,-0.0945228,0.0005
2.21093,-0.0777902,0.0005
2.95466,-0.0223537,0.0005
2.39792,-0.0810396,0.0005
2.32355,-0.098675,0.0005
2.69506,-0.0175373,0.0005
2.47056,-0.0475764,0.0005
2.03481,-0.0679827,0.0005
2.41246,-0.00637509,0.0005
2.25055,-0.088654,0.0005
2.53114,-0.0966653,0.0005
2.92929,-0.0374641,0.0005
2.16702,-0.0333042,0.0005
2.41308,-0.0249527,0.0005
2.92822,-0.0665367,0.0005
2.13365,-0.0828302,0.0005
2.67718,-0.0241604,0.0005
2.37895,-0.0123254,0.0005
2.77168,-0.0702468,0.0005
2.47196,-0.0735462,0.0005
2.05363,-0.0912348,0.0005
2.96979,-0.0811605,0.0005
2.56623,-0.00924122,0.0005
2.36167,-0.0139407,0.0005
2.67076,-0.0586201,0.0005
2.68171,-0.0215651,0.0005
2.39941,-0.00397111,0.0005
2.96308,-0.0969549,0.0005
2.08249,-0.0300216,0.0005
2.46275,-0.0814652,0.0005
2.28491,-0.0805716,0.0005
2.00632,-0.0400943,0.0005
2.25918,-0.0446574,0.0005
2.87298,-0.0539874,0.0005
2.78828,-0.0584723,0.0005
2.01446,-0.0447376,0.0005
2.40366,-0.0251774,0.0005
2.9215,-0.006936,0.0005
2.56715,-0.024357,0.0005
2.0084,-0.0182743,0.0005
2.58487,-0.0993512,0.0005
2.47269,-0.00820473,0.0005
2.08603,-0.0465943,0.0005
2.56096,-0.0277537,0.0005
2.056,-0.00298805,0.0005
2.0333,-0.0933286,0.0005
2.23811,-0.0190689,0.0005
2.43575,-0.0737269,0.0005
2.86103,-0.00820672,0.0005
2.71996,-0.0607702,0.0005
2.77063,-0.00672997,0.0005
2.73119,-0.0497782,0.0005
2.72351,-0.0816,0.0005
2.4037,-0.070755,0.0005
2.01583,-0.0159021,0.0005
2.52805,-0.0990647,0.0005
2.34504,-0.0919635,0.0005
2.90972,-0.0820828,0.0005
2.44606,-0.0165327,0.0005
2.0314,-0.0238432,0.0005
2.48957,-0.0358513,0.0005
2.70439,-0.0666183,0.0005
2.65983,-0.0456013,0.0005
2.98321,-0.0177848,0.0005
2.70604,-0.0979746,0.0005
2.27944,-0.0897774,0.0005
2.10299,-0.0461451,0.0005
2.7501,-0.0127302,0.0005
2.65418,-0.0112652,0.0005
2.75606,-0.0881098,0.0005
2.9367,-0.0308762,0.0005
2.41864,-0.022414,0.0005
2.35278,-0.0738287,0.0005
2.84601,-0.0394448,0.0005
2.0897,-0.0848961,0.0005
2.57838,-0.0770812,0.0005
2.2472,-0.00101977,0.0005
2.12375,-0.039797,0.0005
2.38758,-0.065587,0.0005
2.25784,-0.0734862,0.0005
2.77655,-0.0399418,0.0005
2.01115,-0.0312831,0.0005
2.41519,-0.038388,0.0005
2.36093,-0.00401067,0.0005
2.74498,-0.0765724,0.0005
2.44553,-0.00375082,0.0005
2.90941,-0.0478609,0.0005
2.83306,-0.0485624,0.0005
2.84426,-0.0402388,0.0005
2.60141,-0.0046533,0.0005
2.55561,-0.0442085,0.0005
2.59574,-0.099605,0.0005
2.743,-0.0368686,0.0005
2.19107,-0.0427399,0.0005
2.59561,-0.0380682,0.0005
2.29319,-0.0887361,0.0005
2.80266,-0.0589345,0.0005
2.94024,-0.0419818,0.0005
2.99946,-0.0691637,0.0005
2.49635,-0.0572168,0.0005
2.2082,-0.0276916,0.0005
2.62511,-0.0440921,0.0005
2.64179,-0.0713928,0.0005
2.59369,-0.0625768,0.0005
2.28915,-0.011632,0.0005
2.76683,-0.0743621,0.0005
2.95755,-0.0646208,0.0005
2.73105,-0.0541639,0.0005
2.10033,-0.0210241,0.0005
2.52996,-0.092728,0.0005
2.68953,-0.0954563,0.0005
2.18643,-0.099472,0.0005
2.46329,-0.0117727,0.0005
2.78148,-0.0485026,0.0005
2.97005,-0.0842652,0.0005
2.53163,-0.0692662,0.0005
2.32044,-0.0420186,0.0005
2.9746,-0.0343757,0.0005
2.98035,-0.0597572,0.0005
2.54087,-0.0417071,0.0005
2.24641,-0.0712986,0.0005
2.1942,-0.0630291,0.0005
2.15909,-0.053927,0.0005
2.44713,-0.0977338,0.0005
2.83138,-0.0988752,0.0005
2.86228,-0.0525455,0.0005
2.12508,-0.013474,0.0005
2.23476,-0.0574135,0.0005
2.30708,-0.0102087,0.0005
2.06837,-0.0292125,0.0005
2.73282,-0.0944749,0.0005
2.44409,-0.0322717,0.0005
2.86578,-0.0461776,0.0005
2.43726,-0.0756639,0.0005
2.27977,-0.00706056,0.0005
2.53541,-0.0145232,0.0005
2.48614,-0.0536589,0.0005
2.3245,-0.0941381,0.0005
2.21045,-0.00565969,0.0005
2.37328,-0.0261304,0.0005
2.73121,-0.0338447,0.0005
2.18773,-0.0563843,0.0005
2.45355,-0.0981433,0.0005
2.18873,-0.0526216,0.0005
2.77508,-0.0856406,0.0005
2.9339,-0.0873715,0.0005
2.61026,-0.0652377,0.0005
2.83555,-0.0881221,0.0005
2.60095,-0.0775487,0.0005
2.5854,-0.00939256,0.0005
2.40426,-0.058197,0.0005
2.02899,-0.0529993,0.0005
2.92301,-0.040078,0.0005
2.6597,-0.00730163,0.0005
2.51658,-0.0946623,0.0005
2.86807,-0.0850062,0.0005
2.79176,-0.0547834,0.0005
2.5658,-0.0530755,0.0005
2.32056,-0.0291354,0.0005
2.33242,-0.0376943,0.0005
2.82686,-0.0924479,0.0005
2.84765,-0.0786397,0.0005
2.79892,-0.0588774,0.0005
2.54034,-0.0534202,0.0005
2.1089,-0.000352669,0.0005
2.08299,-0.0979631,0.0005
2.31436,-0.0131287,0.0005
2.64125,-0.0760385,0.0005
2.27909,-0.0674773,0.0005
2.03639,-0.0294084,0.0005
2.38694,-0.0635105,0.0005
2.17012,-0.0146525,0.0005
2.8551,-0.0826377,0.0005
2.89492,-0.0619879,0.0005
2.35397,-0.0520676,0.0005
2.69245,-0.0697601,0.0005
2.70511,-0.0407538,0.0005
2.10064,-0.0955677,0.0005
2.3419,-0.0331848,0.0005
2.29926,-0.0733852,0.0005
2.54025,-0.0868043,0.0005
2.22128,-0.0545234,0.0005
2.71072,-0.0562652,0.0005
2.24835,-0.0526671,0.0005
2.65371,-0.060986,0.0005
2.57852,-0.0775831,0.0005
2.23302,-0.090709,0.0005
2.81668,-0.0695531,0.0005
2.21731,-0.0789891,0.0005
2.3119,-0.064167,0.0005
2.23382,-0.00442591,0.0005
2.64541,-0.0191736,0.0005
2.27305,-0.0639651,0.0005
2.03919,-0.00494145,0.0005
2.76345,-0.00356524,0.0005
2.16198,-0.0604779,0.0005
2.47599,-0.0910453,0.0005
2.08294,-0.00482395,0.0005
2.02711,-0.023659,0.0005
2.51392,-0.00288944,0.0005
2.37595,-0.0103992,0.0005
2.14228,-0.050197,0.0005
2.15606,-0.0728324,0.0005
2.78122,-0.0301017,0.0005
2.77688,-0.0232743,0.0005
2.01702,-0.0403179,0.0005
2.21203,-0.00389041,0.0005
2.50217,-0.0314678,0.0005
2.7709,-0.0843934,0.0005
2.56271,-0.0879377,0.0005
2.3049,-0.0135294,0.0005
2.42587,-0.0411815,0.0005
2.54718,-0.0532714,0.0005
2.56484,-0.0687914,0.0005
2.66871,-0.0750928,0.0005
2.44007,-0.024384,0.0005
2.78722,-0.0972038,0.0005
2.88946,-0.0397548,0.0005
2.67459,-0.0663468,0.0005
2.26912,-0.0605159,0.0005
2.03379,-0.031992,0.0005
2.72625,-0.0787758,0.0005
2.9847,-0.0367958,0.0005
2.41403,-0.0635539,0.0005
2.17869,-0.014404,0.0005
2.60981,-0.0433244,0.0005
2.44382,-0.0148729,0.0005
2.81258,-0.0467889,0.0005
2.7189,-0.0165076,0.0005
2.78203,-0.0480782,0.0005
2.04931,-0.0587617,0.0005
2.70174,-0.0706805,0.0005
2.34205,-0.0469981,0.0005
2.28861,-0.0721045,0.0005
2.82852,-0.0150154,0.0005
2.79303,-0.081431,0.0005
2.68143,-0.00125841,0.0005
2.27731,-0.020452,0.0005
2.95953,-0.0390658,0.0005
2.11331,-0.082442,0.0005
2.33028,-0.047643,0.0005
2.90702,-0.0480996,0.0005
2.9999,-0.0699961,0.0005
2.77605,-0.0460228,0.0005
2.3388,-0.0241753,0.0005
2.65798,-0.0739102,0.0005
2.42496,-0.07622,0.0005
2.17867,-0.00457604,0.0005
2.89268,-0.0474293,0.0005
2.42206,-0.0221174,0.0005
2.43097,-0.0991084,0.0005
2.97353,-0.0720268,0.0005
2.54122,-0.0832522,0.0005
2.07422,-0.0196194,0.0005
2.81913,-0.0133028,0.0005
2.47357,-0.0972848,0.0005
2.8102,-0.0493824,0.0005
2.7661,-0.0122249,0.0005
2.93476,-0.0309566,0.0005
2.4357,-0.0649117,0.0005
2.56124,-0.0123192,0.0005
2.6326,-0.00962118,0.0005
2.04385,-0.0174656,0.0005
2.97785,-0.0618472,0.0005
2.95621,-0.0963507,0.0005
2.36432,-0.0189709,0.0005
2.28045,-0.0811079,0.0005
2.6794,-0.0984625,0.0005
2.43929,-0.0489406,0.0005
2.27035,-0.0916484,0.0005
2.09383,-0.00209936,0.0005
2.72944,-0.0699667,0.0005
2.73041,-0.0286939,0.0005
2.03347,-0.0768313,0.0005
2.47601,-0.0287946,0.0005
2.71733,-0.0389525,0.0005
2.72672,-0.0987298,0.0005
2.49207,-0.0580601,0.0005
2.1804,-0.0271589,0.0005
2.26638,-0.0153186,0.0005
2.48583,-3.31061e-05,0.0005
2.1493,-0.0101904,0.0005
2.80588,-0.0496805,0.0005
2.48789,-0.0770375,0.0005
2.36762,-0.0600263,0.0005
2.20592,-0.0242659,0.0005
2.84327,-0.0902177,0.0005
2.47575,-0.0903112,0.0005
2.62897,-0.0434161,0.0005
2.82918,-0.0992516,0.0005
2.42879,-0.0201829,0.0005
2.71388,-0.0469475,0.0005
2.41277,-0.0581451,0.0005
2.65639,-0.0519002,0.0005
2.93531,-0.0812931,0.0005
2.74471,-0.0216171,0.0005
2.72203,-0.0944409,0.0005
2.77072,-0.0906813,0.0005
2.76974,-0.0795801,0.0005
2.67244,-0.0342132,0.0005
2.82626,-0.0829268,0.0005
2.56425,-0.0477673,0.0005
2.39985,-0.0758885,0.0005
2.54864,-0.0720941,0.0005
2.97787,-0.0088209,0.0005
2.22704,-0.0601503,0.0005
2.38394,-0.0395191,0.0005
2.51093,-0.086315,0.0005
2.355,-0.0366268,0.0005
2.53837,-0.0804811,0.0005
2.3571,-0.0800724,0.0005
2.92104,-0.00102299,0.0005
2.10595,-0.0613115,0.0005
2.48895,-0.0295869,0.0005
2.12911,-0.0663895,0.0005
2.91024,-0.0548829,0.0005
2.37446,-0.053998,0.0005
2.77858,-0.0546137,0.0005
2.33623,-0.0750302,0.0005
2.5973,-0.0112223,0.0005
2.47067,-0.0964022,0.0005
2.17772,-0.0688219,0.0005
2.09907,-0.0780187,0.0005
2.81098,-0.0827006,0.0005
2.01065,-0.0969224,0.0005
2.88702,-0.020348,0.0005
2.66262,-0.0745319,0.0005
2.47474,-0.0861968,0.0005
2.24157,-0.0213265,0.0005
2.72623,-0.0261235,0.0005
2.33431,-0.0817776,0.0005
2.72534,-0.028601,0.0005
2.44369,-0.0820017,0.0005
2.38495,-0.0794275,0.0005
2.45476,-0.0246175,0.0005
2.84389,-0.084641,0.0005
2.92868,-0.0745132,0.0005
2.49049,-0.00418158,0.0005
2.05518,-0.000211852,0.0005
2.1336,-0.0878082,0.0005
2.56791,-0.0396774,0.0005
2.49218,-0.0617531,0.0005
2.43483,-0.008184,0.0005
2.25448,-0.00764476,0.0005
2.8204,-0.0152182,0.0005
2.69536,-0.00353665,0.0005
2.45074,-0.0794375,0.0005
2.73915,-0.0354412,0.0005
2.16527,-0.0829249,0.0005
2.73666,-0.0940444,0.0005
2.27603,-0.0756055,0.0005
2.89356,-0.065434,0.0005
2.00913,-0.069232,0.0005
2.41615,-0.0579019,0.0005
2.1792,-0.03528,0.0005
2.28064,-0.0408712,0.0005
2.26778,-0.0984623,0.0005
2.65871,-0.0440268,0.0005
2.62651,-0.056346,0.0005
2.74798,-0.0548254,0.0005
2.1536,-0.0234908,0.0005
2.55627,-0.0443711,0.0005
2.45553,-0.0671897,0.0005
2.12339,-0.0271798,0.0005
2.36557,-0.00739765,0.0005
2.83137,-0.0988479,0.0005
2.90508,-0.00677373,0.0005
2.65828,-0.0127244,0.0005
2.35747,-0.0444297,0.0005
2.33365,-0.0904113,0.0005
2.40008,-0.0700956,0.0005
2.70573,-0.0528255,0.0005
2.34544,-0.0891504,0.0005
2.43922,-0.00124435,0.0005
2.44792,-0.0300779,0.0005
2.08705,-0.0646241,0.0005
2.29685,-0.0231753,0.0005
2.66696,-0.00116144,0.0005
2.02114,-0.0386978,0.0005
2.68377,-0.0894558,0.0005
2.59605,-0.0213368,0.0005
2.01997,-0.095962,0.0005
2.84425,-0.0301563,0.0005
2.32438,-0.099821,0.0005
2.68571,-0.0172136,0.0005
2.78474,-0.0120636,0.0005
2.93895,-0.0350588,0.0005
2.99373,-0.0670796,0.0005
2.75091,-0.0566634,0.0005
2.61927,-0.0688754,0.0005
2.56376,-0.015861,0.0005
2.92411,-0.0146618,0.0005
2.54741,-0.0601485,0.0005
2.399,-0.0608377,0.0005
2.25237,-0.0403292,0.0005
2.18112,-0.048162,0.0005
2.9627,-0.00752706,0.0005
2.15048,-0.012453,0.0005
2.75689,-0.0909817,0.0005
2.51074,-0.0550998,0.0005
2.6965,-0.0102108,0.0005
2.23023,-0.0919089,0.0005
2.08698,-0.00881749,0.0005
2.39958,-0.0885395,0.0005
2.55478,-0.0184363,0.0005
2.45048,-0.0239473,0.0005
2.94574,-0.0951413,0.0005
2.02245,-0.0180726,0.0005
2.29564,-0.048108,0.0005
2.87325,-0.0530325,0.0005
2.04944,-0.0551438,0.0005
2.71445,-0.0504559,0.0005
2.37526,-0.0736846,0.0005
2.33312,-0.0550358,0.0005
2.24128,-0.00433559,0.0005
2.10466,-0.0320438,0.0005
2.34667,-0.0735851,0.0005
2.9551,-0.0552202,0.0005
2.41963,-0.0822188,0.0005
2.70924,-0.0972568,0.0005
2.34467,-0.0123911,0.0005
2.74513,-0.0705374,0.0005
2.63961,-0.0526871,0.0005
2.50739,-0.0080649,0.0005
2.10741,-0.0452252,0.0005
2.49734,-0.0645485,0.0005
2.17559,-0.047173,0.0005
2.49134,-0.0988103,0.0005
2.59948,-0.0416855,0.0005
2.90245,-0.0619934,0.0005
2.43671,-0.0853893,0.0005
2.99282,-0.0379768,0.0005
2.40545,-0.0268686,0.0005
2.18987,-0.0573487,0.0005
2.09352,-0.078109,0.0005
2.70281,-0.0211611,0.0005
2.60465,-0.0360578,0.0005
2.11301,-0.0353476,0.0005
2.90498,-0.0607934,0.0005
2.49434,-0.0701472,0.0005
2.07957,-0.094793,0.0005
2.38668,-0.0568773,0.0005
2.99482,-0.0679018,0.0005
2.66237,-0.0637716,0.0005
2.77362,-0.00559417,0.0005
2.99813,-0.0152679,0.0005
2.65474,-0.0198745,0.0005
2.54183,-0.0426649,0.0005
2.64675,-0.0549961,0.0005
2.14904,-0.0714577,0.0005
2.10588,-0.0693374,0.0005
2.64237,-0.075989,0.0005
2.69488,-0.0612155,0.0005
2.37732,-0.0246461,0.0005
2.77738,-0.0260874,0.0005
2.19468,-0.0415726,0.0005
2.52482,-0.0742129,0.0005
2.60036,-0.0044792,0.0005
2.99398,-0.0950089,0.0005
2.20493,-0.0667877,0.0005
2.47568,-0.0338152,0.0005
2.36202,-0.00378715,0.0005
2.02825,-0.0103641,0.0005
2.19748,-0.0241733,0.0005
2.71921,-0.0894953,0.0005
2.67868,-0.0261911,0.0005
2.90218,-0.0950233,0.0005
2.97117,-0.0605092,0.0005
2.46285,-0.0496715,0.0005
2.60229,-0.0658967,0.0005
2.86235,-0.0187801,0.0005
2.8239,-0.0896715,0.0005
